time,gFx,gFy,gFz,TgF
3.530447331,-0.0007,0.0093,1.0213,1.021
3.531770091,0.0002,0.0100,1.0196,1.020
3.534390664,-0.0002,0.0095,1.0220,1.022
3.536461446,-0.0015,0.0083,1.0210,1.021
3.539547488,-0.0015,0.0103,1.0208,1.021
3.540450509,-0.0024,0.0086,1.0198,1.020
3.542851134,-0.0012,0.0103,1.0215,1.022
3.544380874,-0.0007,0.0073,1.0210,1.021
3.547099989,-0.0005,0.0093,1.0196,1.020
3.54814077,-0.0005,0.0081,1.0208,1.021
3.550121447,-0.0007,0.0098,1.0220,1.022
3.552720718,0.0020,0.0095,1.0210,1.021
3.554172541,0.0010,0.0066,1.0210,1.021
3.556111865,0.0005,0.0095,1.0208,1.021
3.558169886,-0.0005,0.0071,1.0215,1.022
3.560861396,0.0007,0.0076,1.0220,1.022
3.562211813,-0.0005,0.0066,1.0198,1.020
3.563645615,0.0005,0.0078,1.0208,1.021
3.566313168,0.0002,0.0078,1.0215,1.022
3.568231814,-0.0017,0.0068,1.0213,1.021
3.570392491,0.0005,0.0076,1.0215,1.022
3.572679418,0.0010,0.0066,1.0227,1.023
3.574640825,-0.0002,0.0090,1.0210,1.021
3.575854367,-0.0010,0.0083,1.0220,1.022
3.578511086,-0.0007,0.0066,1.0237,1.024
3.581151502,0.0002,0.0090,1.0225,1.023
3.582405148,-0.0012,0.0083,1.0232,1.023
3.58435593,-0.0010,0.0105,1.0220,1.022
3.586324159,-0.0007,0.0083,1.0215,1.022
3.58782218,0.0005,0.0095,1.0220,1.022
3.590615618,0.0005,0.0093,1.0230,1.023
3.592083899,-0.0017,0.0105,1.0215,1.022
3.593810358,-0.0002,0.0093,1.0220,1.022
3.595959994,-0.0015,0.0100,1.0232,1.023
3.598238483,-0.0002,0.0110,1.0210,1.021
3.600455411,-0.0017,0.0090,1.0220,1.022
3.601981296,-0.0015,0.0105,1.0220,1.022
3.603648276,-0.0017,0.0100,1.0200,1.020
3.608393745,-0.0010,0.0083,1.0227,1.023
3.609432339,-0.0010,0.0081,1.0220,1.022
3.610203589,-0.0027,0.0090,1.0200,1.020
3.612679058,-0.0020,0.0125,1.0196,1.020
3.614881714,-0.0012,0.0100,1.0196,1.020
3.616047443,0.0000,0.0112,1.0205,1.021
3.618555412,-0.0027,0.0110,1.0200,1.020
3.620539111,-0.0015,0.0103,1.0215,1.022
3.622123954,-0.0010,0.0115,1.0200,1.020
3.626131872,-0.0017,0.0095,1.0213,1.021
3.62799307,-0.0012,0.0100,1.0213,1.021
3.629074841,-0.0022,0.0095,1.0208,1.021
3.630547184,-0.0010,0.0090,1.0213,1.021
3.632188018,-0.0007,0.0081,1.0188,1.019
3.634406195,-0.0022,0.0103,1.0191,1.019
3.63697255,0.0005,0.0098,1.0215,1.022
3.638474217,-0.0022,0.0083,1.0213,1.021
3.64309505,-0.0007,0.0083,1.0220,1.022
3.645013332,-0.0027,0.0073,1.0208,1.021
3.646633124,-0.0020,0.0078,1.0225,1.023
3.648160676,0.0020,0.0078,1.0222,1.022
3.649450728,-0.0020,0.0081,1.0208,1.021
3.651302447,-0.0012,0.0073,1.0232,1.023
3.65397302,-0.0010,0.0078,1.0230,1.023
3.65669927,-0.0017,0.0064,1.0230,1.023
3.658822291,-0.0002,0.0081,1.0220,1.022
3.661422865,-0.0010,0.0078,1.0225,1.023
3.662781667,-0.0020,0.0071,1.0220,1.022
3.664290573,-0.0007,0.0076,1.0222,1.022
3.66562875,-0.0002,0.0081,1.0230,1.023
3.666884896,-0.0002,0.0076,1.0244,1.024
3.670666095,0.0007,0.0081,1.0220,1.022
3.672619741,-0.0002,0.0093,1.0213,1.021
3.67300948,-0.0002,0.0083,1.0215,1.022
3.67438047,-0.0010,0.0076,1.0215,1.022
3.676709637,-0.0010,0.0093,1.0210,1.021
3.678869585,0.0017,0.0093,1.0203,1.020
3.679561721,-0.0007,0.0093,1.0210,1.021
3.682685679,-0.0010,0.0098,1.0200,1.020
3.684628127,-0.0010,0.0081,1.0205,1.021
3.686031721,0.0010,0.0115,1.0205,1.021
3.688232659,-0.0005,0.0095,1.0213,1.021
3.691121722,-0.0005,0.0100,1.0205,1.021
3.692157972,0.0000,0.0088,1.0198,1.020
3.694834847,-0.0017,0.0107,1.0213,1.021
3.696763597,0.0005,0.0112,1.0191,1.019
3.698513702,0.0005,0.0093,1.0210,1.021
3.700627191,-0.0007,0.0110,1.0200,1.020
3.702282452,-0.0010,0.0090,1.0213,1.021
3.704653859,0.0002,0.0098,1.0220,1.022
3.70698214,0.0000,0.0095,1.0200,1.020
3.708805682,-0.0010,0.0112,1.0220,1.022
3.70981339,0.0007,0.0095,1.0225,1.023
3.712801203,0.0007,0.0086,1.0215,1.022
3.714897662,-0.0010,0.0129,1.0220,1.022
3.716650839,0.0005,0.0093,1.0235,1.024
3.718645162,-0.0020,0.0095,1.0220,1.022
3.72056011,0.0005,0.0078,1.0210,1.021
3.722159902,-0.0002,0.0078,1.0227,1.023
3.72719235,0.0000,0.0088,1.0222,1.022
3.728487663,-0.0022,0.0071,1.0222,1.022
3.728949121,-0.0007,0.0110,1.0213,1.021
3.73199282,-0.0010,0.0086,1.0225,1.023
3.733126622,-0.0012,0.0081,1.0232,1.023
3.735679226,0.0000,0.0093,1.0215,1.022
3.737012143,-0.0020,0.0083,1.0222,1.022
3.738869279,-0.0002,0.0088,1.0213,1.021
3.741188237,-0.0007,0.0073,1.0208,1.021
3.744129071,-0.0012,0.0081,1.0205,1.021
3.745112248,-0.0017,0.0068,1.0205,1.021
3.746698029,-0.0012,0.0068,1.0193,1.019
3.749385842,-0.0005,0.0086,1.0215,1.022
3.74979204,-0.0015,0.0073,1.0208,1.021
3.752920842,-0.0002,0.0081,1.0198,1.020
3.754934436,-0.0002,0.0071,1.0208,1.021
3.758096937,-0.0017,0.0078,1.0193,1.019
3.760168812,-0.0015,0.0083,1.0225,1.023
3.761238395,-0.0020,0.0083,1.0220,1.022
3.763081,-0.0017,0.0076,1.0205,1.021
3.765123448,0.0005,0.0081,1.0213,1.021
3.765827927,-0.0010,0.0088,1.0215,1.022
3.768835427,-0.0020,0.0090,1.0227,1.023
3.770301365,-0.0012,0.0112,1.0215,1.022
3.77220324,-0.0022,0.0100,1.0215,1.022
3.775939022,0.0007,0.0100,1.0210,1.021
3.778302251,-0.0005,0.0093,1.0220,1.022
3.778845012,-0.0017,0.0100,1.0220,1.022
3.780710116,-0.0027,0.0117,1.0227,1.023
3.782678137,0.0000,0.0105,1.0230,1.023
3.784438346,-0.0012,0.0105,1.0210,1.021
3.787084179,-0.0007,0.0105,1.0210,1.021
3.7882522,-0.0020,0.0103,1.0217,1.022
3.790892513,-0.0007,0.0115,1.0225,1.023
3.794013867,-0.0015,0.0115,1.0225,1.023
3.795029597,-0.0020,0.0107,1.0210,1.021
3.796714441,-0.0017,0.0107,1.0215,1.022
3.798416003,-0.0005,0.0095,1.0205,1.021
3.800272774,-0.0010,0.0083,1.0222,1.022
3.801824233,-0.0012,0.0105,1.0220,1.022
3.803773139,0.0002,0.0100,1.0215,1.022
3.807491785,-0.0010,0.0098,1.0198,1.020
3.80863314,-0.0012,0.0073,1.0217,1.022
3.811307671,0.0002,0.0088,1.0210,1.021
3.813296421,0.0002,0.0100,1.0222,1.022
3.81452814,-0.0012,0.0090,1.0215,1.022
3.816209234,-0.0027,0.0088,1.0222,1.022
3.818501943,0.0007,0.0078,1.0205,1.021
3.82082887,-0.0005,0.0088,1.0220,1.022
3.826784131,0.0005,0.0088,1.0208,1.021
3.828166162,-0.0010,0.0083,1.0196,1.020
3.828678402,-0.0020,0.0081,1.0217,1.022
3.829063923,-0.0012,0.0078,1.0205,1.021
3.831451111,-0.0017,0.0076,1.0215,1.022
3.832564236,-0.0007,0.0083,1.0232,1.023
3.835549184,-0.0015,0.0086,1.0225,1.023
3.836600122,0.0005,0.0076,1.0220,1.022
3.841291476,0.0005,0.0068,1.0210,1.021
3.842325539,-0.0007,0.0081,1.0203,1.020
3.843230383,-0.0010,0.0073,1.0198,1.020
3.844030799,-0.0020,0.0076,1.0220,1.022
3.848029289,0.0007,0.0090,1.0198,1.020
3.848734081,-0.0027,0.0088,1.0213,1.021
3.851364029,-0.0005,0.0095,1.0232,1.023
3.8526283,-0.0012,0.0081,1.0217,1.022
3.854823717,0.0000,0.0083,1.0220,1.022
3.858046322,0.0005,0.0081,1.0225,1.023
3.859213509,-0.0007,0.0107,1.0230,1.023
3.861168978,0.0007,0.0088,1.0222,1.022
3.862306583,-0.0007,0.0083,1.0213,1.021
3.865587989,-0.0010,0.0090,1.0227,1.023
3.867626375,0.0002,0.0090,1.0222,1.022
3.869448198,0.0000,0.0100,1.0220,1.022
3.871037208,-0.0002,0.0093,1.0237,1.024
3.874363355,-0.0015,0.0090,1.0210,1.021
3.875584761,-0.0005,0.0090,1.0205,1.021
3.877933667,-0.0002,0.0083,1.0220,1.022
3.878639709,-0.0002,0.0090,1.0198,1.020
3.881329553,-0.0015,0.0086,1.0188,1.019
3.882542939,-0.0012,0.0100,1.0183,1.018
3.883856741,-0.0002,0.0100,1.0193,1.019
3.886505856,-0.0017,0.0081,1.0200,1.020
3.888263148,0.0000,0.0078,1.0213,1.021
3.892238304,-0.0007,0.0083,1.0213,1.021
3.894289294,0.0005,0.0098,1.0200,1.020
3.895925128,-0.0010,0.0078,1.0176,1.018
3.896620544,-0.0007,0.0107,1.0203,1.020
3.899034972,-0.0010,0.0100,1.0217,1.022
3.901165024,0.0010,0.0110,1.0208,1.021
3.902786899,0.0002,0.0090,1.0198,1.020
3.903811951,-0.0007,0.0088,1.0210,1.021
3.908694139,0.0002,0.0076,1.0203,1.020
3.90990341,-0.0012,0.0088,1.0244,1.024
3.91154039,-0.0007,0.0093,1.0235,1.024
3.912350702,-0.0012,0.0100,1.0227,1.023
3.914216952,0.0002,0.0078,1.0230,1.023
3.916588098,-0.0005,0.0090,1.0244,1.024
3.918891119,-0.0005,0.0076,1.0225,1.023
3.920459193,0.0007,0.0086,1.0237,1.024
3.921935391,-0.0020,0.0088,1.0252,1.025
3.926748829,0.0005,0.0100,1.0237,1.024
3.927754193,-0.0012,0.0086,1.0242,1.024
3.929179766,0.0012,0.0093,1.0215,1.022
3.930871069,0.0002,0.0086,1.0230,1.023
3.932770131,0.0005,0.0093,1.0217,1.022
3.934148517,0.0015,0.0098,1.0215,1.022
3.937122371,-0.0020,0.0088,1.0193,1.019
3.938843621,0.0007,0.0081,1.0196,1.020
3.944521695,0.0005,0.0073,1.0203,1.020
3.947197581,0.0007,0.0098,1.0205,1.021
3.948376279,0.0005,0.0088,1.0203,1.020
3.949335445,0.0002,0.0073,1.0203,1.020
3.950688206,0.0000,0.0095,1.0205,1.021
3.952289769,-0.0007,0.0086,1.0178,1.018
3.953837217,0.0017,0.0098,1.0210,1.021
3.955377008,0.0002,0.0073,1.0193,1.019
3.958252373,0.0000,0.0100,1.0193,1.019
3.960080811,0.0012,0.0100,1.0230,1.023
3.96155352,-0.0005,0.0110,1.0237,1.024
3.965226072,0.0012,0.0083,1.0225,1.023
3.967088624,-0.0005,0.0066,1.0220,1.022
3.968546697,0.0012,0.0095,1.0225,1.023
